reg_ymdhms,vds_id,tr_vol,trvl_spd,trvl_tm
20230316002000,VDS0103,4.0,53.3,22.0
20230316002500,VDS0103,5.0,63.3,19.0
20230316003000,VDS0103,4.0,57.0,21.0
20230316003500,VDS0103,5.0,59.8,20.0
20230316004000,VDS0103,6.0,49.1,24.0
20230316004500,VDS0103,5.0,66.1,18.0
20230316005000,VDS0103,4.0,56.3,21.0
20230316005500,VDS0103,4.0,49.0,24.0
20230316010000,VDS0103,5.0,61.4,19.0
20230316010500,VDS0103,4.0,66.0,18.0
20230316011000,VDS0103,5.0,50.4,24.0
20230316011500,VDS0103,4.0,67.3,18.0
20230316012000,VDS0103,4.0,57.5,21.0
20230316012500,VDS0103,4.0,54.3,22.0
20230316013000,VDS0103,4.0,58.0,21.0
20230316013500,VDS0103,4.0,72.3,17.0
20230316014000,VDS0103,4.0,58.0,21.0
20230316014500,VDS0103,4.0,61.3,19.0
20230316015000,VDS0103,5.0,53.5,22.0
20230316015500,VDS0103,5.0,42.1,28.0
20230316020000,VDS0103,4.0,55.0,22.0
20230316020500,VDS0103,4.0,57.8,21.0
20230316021000,VDS0103,5.0,42.4,28.0
20230316021500,VDS0103,4.0,59.8,20.0
20230316022000,VDS0103,6.0,64.9,18.0
20230316022500,VDS0103,4.0,51.5,23.0
20230316023000,VDS0103,4.0,53.0,23.0
20230316023500,VDS0103,5.0,48.9,24.0
20230316024000,VDS0103,4.0,44.5,27.0
20230316024500,VDS0103,5.0,46.5,26.0
20230316025000,VDS0103,4.0,56.8,21.0
20230316025500,VDS0103,4.0,50.8,24.0
20230316030000,VDS0103,6.0,38.3,31.0
20230316030500,VDS0103,4.0,55.5,22.0
20230316031000,VDS0103,5.0,71.5,17.0
20230316031500,VDS0103,4.0,45.8,26.0
20230316032000,VDS0103,5.0,54.0,22.0
20230316032500,VDS0103,4.0,77.0,16.0
20230316033000,VDS0103,4.0,56.8,21.0
20230316033500,VDS0103,6.0,58.3,21.0
20230316034000,VDS0103,6.0,47.0,25.0
20230316034500,VDS0103,4.0,66.8,18.0
20230316035000,VDS0103,10.0,53.4,22.0
20230316035500,VDS0103,4.0,52.0,23.0
20230316040000,VDS0103,4.0,32.3,37.0
20230316040500,VDS0103,4.0,57.5,21.0
20230316041000,VDS0103,4.0,63.0,19.0
20230316041500,VDS0103,4.0,59.5,20.0
20230316042000,VDS0103,6.0,43.5,27.0
20230316042500,VDS0103,4.0,53.0,23.0
20230316043000,VDS0103,4.0,50.0,24.0
20230316043500,VDS0103,4.0,52.8,23.0
20230316044000,VDS0103,4.0,59.8,20.0
20230316044500,VDS0103,4.0,41.3,29.0
20230316045000,VDS0103,5.0,43.1,28.0
20230316045500,VDS0103,4.0,40.8,29.0
20230316050000,VDS0103,5.0,48.3,25.0
20230316050500,VDS0103,5.0,58.6,20.0
20230316051000,VDS0103,4.0,56.0,21.0
20230316051500,VDS0103,4.0,54.3,22.0
20230316052000,VDS0103,6.0,45.0,27.0
20230316052500,VDS0103,5.0,48.8,24.0
20230316053000,VDS0103,4.0,52.8,23.0
20230316053500,VDS0103,5.0,45.3,26.0
20230316054000,VDS0103,5.0,59.1,20.0
20230316054500,VDS0103,4.0,40.5,30.0
20230316055000,VDS0103,6.0,61.1,20.0
20230316055500,VDS0103,5.0,63.6,19.0
20230316060000,VDS0103,6.0,50.1,24.0
20230316060500,VDS0103,9.0,53.1,23.0
20230316061000,VDS0103,8.0,51.4,23.0
20230316061500,VDS0103,4.0,48.8,24.0
20230316062000,VDS0103,6.0,56.0,21.0
20230316062500,VDS0103,9.0,54.9,22.0
20230316063000,VDS0103,11.0,61.4,19.0
20230316063500,VDS0103,20.0,57.9,21.0
20230316064000,VDS0103,18.0,68.6,17.0
20230316064500,VDS0103,14.0,53.6,22.0
20230316065000,VDS0103,24.0,53.0,23.0
20230316065500,VDS0103,22.0,57.1,21.0
20230316070000,VDS0103,27.0,56.3,21.0
20230316070500,VDS0103,25.0,49.1,24.0
20230316071000,VDS0103,31.0,58.2,21.0
20230316071500,VDS0103,28.0,54.0,22.0
20230316072000,VDS0103,26.0,45.1,27.0
20230316072500,VDS0103,48.0,47.2,25.0
20230316073000,VDS0103,74.0,51.3,23.0
20230316073500,VDS0103,74.0,53.0,23.0
20230316074000,VDS0103,79.0,50.3,24.0
20230316074500,VDS0103,74.0,46.8,26.0
20230316075000,VDS0103,84.0,50.8,24.0
20230316075500,VDS0103,84.0,50.9,23.0
20230316080000,VDS0103,91.0,56.1,21.0
20230316080500,VDS0103,89.0,52.5,23.0
20230316081000,VDS0103,120.0,55.6,21.0
20230316081500,VDS0103,95.0,54.7,22.0
20230316082000,VDS0103,85.0,57.0,21.0
20230316082500,VDS0103,122.0,56.9,21.0
20230316083000,VDS0103,84.0,53.5,22.0
20230316083500,VDS0103,85.0,48.5,25.0
20230316084000,VDS0103,103.0,54.2,22.0
20230316084500,VDS0103,78.0,54.3,22.0
20230316085000,VDS0103,89.0,61.6,19.0
20230316085500,VDS0103,82.0,52.2,23.0
20230316090000,VDS0103,69.0,58.0,21.0
20230316090500,VDS0103,58.0,55.6,21.0
20230316091000,VDS0103,78.0,57.3,21.0
20230316091500,VDS0103,76.0,55.6,21.0
20230316092000,VDS0103,47.0,47.4,25.0
20230316092500,VDS0103,63.0,44.8,27.0
20230316093000,VDS0103,35.0,55.2,22.0
20230316093500,VDS0103,57.0,54.1,22.0
20230316094000,VDS0103,71.0,50.5,24.0
20230316094500,VDS0103,48.0,46.9,25.0
20230316095000,VDS0103,64.0,53.4,22.0
20230316095500,VDS0103,56.0,54.7,22.0
20230316100000,VDS0103,39.0,55.8,21.0
20230316100500,VDS0103,56.0,69.9,17.0
20230316101000,VDS0103,47.0,57.4,21.0
20230316101500,VDS0103,42.0,51.4,23.0
20230316102000,VDS0103,58.0,52.8,23.0
20230316102500,VDS0103,51.0,49.1,24.0
20230316103000,VDS0103,37.0,47.6,25.0
20230316103500,VDS0103,56.0,58.5,20.0
20230316104000,VDS0103,53.0,61.0,20.0
20230316104500,VDS0103,39.0,47.9,25.0
20230316105000,VDS0103,42.0,60.0,20.0
20230316105500,VDS0103,52.0,52.5,23.0
20230316110000,VDS0103,42.0,60.9,20.0
20230316110500,VDS0103,61.0,52.2,23.0
20230316111000,VDS0103,58.0,46.8,26.0
20230316111500,VDS0103,39.0,49.6,24.0
20230316112000,VDS0103,58.0,52.7,23.0
20230316112500,VDS0103,75.0,55.9,21.0
20230316113000,VDS0103,48.0,52.8,23.0
20230316113500,VDS0103,57.0,44.8,27.0
20230316114000,VDS0103,57.0,46.5,26.0
20230316114500,VDS0103,36.0,44.2,27.0
20230316115000,VDS0103,67.0,45.2,26.0
20230316115500,VDS0103,55.0,54.7,22.0
20230316120000,VDS0103,42.0,43.0,28.0
20230316120500,VDS0103,63.0,55.4,22.0
20230316121000,VDS0103,58.0,47.3,25.0
20230316121500,VDS0103,33.0,53.5,22.0
20230316122000,VDS0103,34.0,56.6,21.0
20230316122500,VDS0103,46.0,61.7,19.0
20230316123000,VDS0103,33.0,49.3,24.0
20230316123500,VDS0103,39.0,55.7,21.0
20230316124000,VDS0103,51.0,49.9,24.0
20230316124500,VDS0103,39.0,69.4,17.0
20230316125000,VDS0103,45.0,49.4,24.0
20230316125500,VDS0103,48.0,57.8,21.0
20230316130000,VDS0103,41.0,60.3,20.0
20230316130500,VDS0103,58.0,50.0,24.0
20230316131000,VDS0103,49.0,53.8,22.0
20230316131500,VDS0103,42.0,51.8,23.0
20230316132000,VDS0103,42.0,49.3,24.0
20230316132500,VDS0103,56.0,50.3,24.0
20230316133000,VDS0103,45.0,50.6,24.0
20230316133500,VDS0103,57.0,52.8,23.0
20230316134000,VDS0103,60.0,60.2,20.0
20230316134500,VDS0103,31.0,35.0,34.0
20230316135000,VDS0103,51.0,57.4,21.0
20230316135500,VDS0103,45.0,42.3,28.0
20230316140000,VDS0103,40.0,55.5,22.0
20230316140500,VDS0103,51.0,48.5,25.0
20230316141000,VDS0103,55.0,48.7,25.0
20230316141500,VDS0103,40.0,52.5,23.0
20230316142000,VDS0103,51.0,51.1,23.0
20230316142500,VDS0103,51.0,54.4,22.0
20230316143000,VDS0103,43.0,47.9,25.0
20230316143500,VDS0103,45.0,51.3,23.0
20230316144000,VDS0103,51.0,56.4,21.0
20230316144500,VDS0103,48.0,63.9,19.0
20230316145000,VDS0103,58.0,54.4,22.0
20230316145500,VDS0103,58.0,62.1,19.0
20230316150000,VDS0103,40.0,49.4,24.0
20230316150500,VDS0103,60.0,67.7,18.0
20230316151000,VDS0103,77.0,60.4,20.0
20230316151500,VDS0103,57.0,51.7,23.0
20230316152000,VDS0103,69.0,53.6,22.0
20230316152500,VDS0103,65.0,68.5,17.0
20230316153000,VDS0103,34.0,54.2,22.0
20230316153500,VDS0103,46.0,48.6,25.0
20230316154000,VDS0103,70.0,55.4,22.0
20230316154500,VDS0103,46.0,70.6,17.0
20230316155000,VDS0103,50.0,54.3,22.0
20230316155500,VDS0103,65.0,54.5,22.0
20230316160000,VDS0103,39.0,46.5,26.0
20230316160500,VDS0103,61.0,59.6,20.0
20230316161000,VDS0103,60.0,50.4,24.0
20230316161500,VDS0103,37.0,48.2,25.0
20230316162000,VDS0103,65.0,50.8,24.0
20230316162500,VDS0103,72.0,44.7,27.0
20230316163000,VDS0103,57.0,47.9,25.0
20230316163500,VDS0103,59.0,53.4,22.0
20230316164000,VDS0103,69.0,60.6,20.0
20230316164500,VDS0103,69.0,58.4,20.0
20230316165000,VDS0103,67.0,45.1,27.0
20230316165500,VDS0103,92.0,54.7,22.0
20230316170000,VDS0103,50.0,54.3,22.0
20230316170500,VDS0103,91.0,55.1,22.0
20230316171000,VDS0103,76.0,53.3,22.0
20230316171500,VDS0103,44.0,50.5,24.0
20230316172000,VDS0103,75.0,74.3,16.0
20230316172500,VDS0103,80.0,59.5,20.0
20230316173000,VDS0103,51.0,57.6,21.0
20230316173500,VDS0103,73.0,54.4,22.0
20230316174000,VDS0103,87.0,54.9,22.0
20230316174500,VDS0103,60.0,53.2,22.0
20230316175000,VDS0103,79.0,50.8,24.0
20230316175500,VDS0103,83.0,48.7,25.0
20230316180000,VDS0103,63.0,59.9,20.0
20230316180500,VDS0103,83.0,55.1,22.0
20230316181000,VDS0103,103.0,52.9,23.0
20230316181500,VDS0103,68.0,54.5,22.0
20230316182000,VDS0103,98.0,52.4,23.0
20230316182500,VDS0103,95.0,53.3,22.0
20230316183000,VDS0103,73.0,48.7,25.0
20230316183500,VDS0103,91.0,47.6,25.0
20230316184000,VDS0103,74.0,50.4,24.0
20230316184500,VDS0103,41.0,49.8,24.0
20230316185000,VDS0103,74.0,42.0,28.0
20230316185500,VDS0103,75.0,49.2,24.0
20230316190000,VDS0103,37.0,42.2,28.0
20230316190500,VDS0103,68.0,59.2,20.0
20230316191000,VDS0103,36.0,59.5,20.0
20230316191500,VDS0103,28.0,60.8,20.0
20230316192000,VDS0103,42.0,55.3,22.0
20230316192500,VDS0103,45.0,57.2,21.0
20230316193000,VDS0103,14.0,53.1,23.0
20230316193500,VDS0103,26.0,59.5,20.0
20230316194000,VDS0103,40.0,48.6,25.0
20230316194500,VDS0103,17.0,64.1,19.0
20230316195000,VDS0103,28.0,48.7,25.0
20230316195500,VDS0103,18.0,62.0,19.0
20230316200000,VDS0103,19.0,60.5,20.0
20230316200500,VDS0103,38.0,57.0,21.0
20230316201000,VDS0103,37.0,55.0,22.0
20230316201500,VDS0103,24.0,59.7,20.0
20230316202000,VDS0103,32.0,53.8,22.0
20230316202500,VDS0103,40.0,59.4,20.0
20230316203000,VDS0103,22.0,60.8,20.0
20230316203500,VDS0103,29.0,53.8,22.0
20230316204000,VDS0103,24.0,44.0,27.0
20230316204500,VDS0103,17.0,62.0,19.0
20230316205000,VDS0103,22.0,41.0,29.0
20230316205500,VDS0103,19.0,61.7,19.0
20230316210000,VDS0103,27.0,45.9,26.0
20230316210500,VDS0103,35.0,62.1,19.0
20230316211000,VDS0103,31.0,59.6,20.0
20230316211500,VDS0103,23.0,85.5,14.0
20230316212000,VDS0103,33.0,51.1,23.0
20230316212500,VDS0103,40.0,65.3,18.0
20230316213000,VDS0103,28.0,54.7,22.0
20230316213500,VDS0103,30.0,59.8,20.0
20230316214000,VDS0103,28.0,83.1,14.0
20230316214500,VDS0103,12.0,69.3,17.0
20230316215000,VDS0103,25.0,55.4,22.0
20230316215500,VDS0103,28.0,61.1,20.0
20230316220000,VDS0103,22.0,42.6,28.0
20230316220500,VDS0103,26.0,57.1,21.0
20230316221000,VDS0103,26.0,57.2,21.0
20230316221500,VDS0103,22.0,63.0,19.0
20230316222000,VDS0103,19.0,51.3,23.0
20230316222500,VDS0103,25.0,47.8,25.0
20230316223000,VDS0103,14.0,48.6,25.0
20230316223500,VDS0103,25.0,55.1,22.0
20230316224000,VDS0103,15.0,61.8,19.0
20230316224500,VDS0103,9.0,49.1,24.0
20230316225000,VDS0103,18.0,65.6,18.0
20230316225500,VDS0103,17.0,57.7,21.0
20230316230000,VDS0103,15.0,57.4,21.0
20230316230500,VDS0103,15.0,55.3,22.0
20230316231000,VDS0103,12.0,56.3,21.0
20230316231500,VDS0103,7.0,45.3,26.0
20230316232000,VDS0103,15.0,43.6,27.0
20230316232500,VDS0103,12.0,78.1,15.0
20230316233000,VDS0103,6.0,74.0,16.0
20230316233500,VDS0103,7.0,78.7,15.0
20230316234000,VDS0103,5.0,64.0,19.0
20230316234500,VDS0103,4.0,40.0,30.0
20230316235000,VDS0103,4.0,49.8,24.0
20230316235500,VDS0103,4.0,59.8,20.0
20230316000000,VDS0104,13.0,52.0,23.0
20230316000500,VDS0104,9.0,54.9,22.0
20230316001000,VDS0104,5.0,56.5,21.0
20230316001500,VDS0104,7.0,62.2,19.0
20230316002000,VDS0104,5.0,50.6,24.0
20230316002500,VDS0104,6.0,70.5,17.0
20230316003000,VDS0104,8.0,55.3,22.0
20230316003500,VDS0104,5.0,45.9,26.0
20230316004000,VDS0104,5.0,53.5,22.0
20230316004500,VDS0104,5.0,50.6,24.0
20230316005000,VDS0104,9.0,63.0,19.0
20230316005500,VDS0104,6.0,59.1,20.0
20230316010000,VDS0104,5.0,53.1,23.0
20230316010500,VDS0104,6.0,40.0,30.0
20230316011000,VDS0104,4.0,52.0,23.0
20230316011500,VDS0104,4.0,52.3,23.0
20230316012000,VDS0104,6.0,60.1,20.0
20230316012500,VDS0104,4.0,56.3,21.0
20230316013000,VDS0104,6.0,55.5,22.0
20230316013500,VDS0104,6.0,70.9,17.0
20230316014000,VDS0104,4.0,44.8,27.0
20230316014500,VDS0104,4.0,71.5,17.0
20230316015000,VDS0104,5.0,58.0,21.0
20230316015500,VDS0104,5.0,47.1,25.0
20230316020000,VDS0104,4.0,45.8,26.0
20230316020500,VDS0104,6.0,58.6,20.0
20230316021000,VDS0104,9.0,58.7,20.0
20230316021500,VDS0104,5.0,65.9,18.0
20230316022000,VDS0104,4.0,64.5,19.0
20230316022500,VDS0104,4.0,54.5,22.0
20230316023000,VDS0104,7.0,61.6,19.0
20230316023500,VDS0104,5.0,50.0,24.0
20230316024000,VDS0104,5.0,55.9,21.0
20230316024500,VDS0104,4.0,62.8,19.0
20230316025000,VDS0104,5.0,37.6,32.0
20230316025500,VDS0104,4.0,49.3,24.0
20230316030000,VDS0104,4.0,64.5,19.0
20230316030500,VDS0104,6.0,60.3,20.0
20230316031000,VDS0104,7.0,58.7,20.0
20230316031500,VDS0104,5.0,63.3,19.0
20230316032000,VDS0104,5.0,51.5,23.0
20230316032500,VDS0104,6.0,49.8,24.0
20230316033000,VDS0104,4.0,56.0,21.0
20230316033500,VDS0104,5.0,60.1,20.0
20230316034000,VDS0104,4.0,56.5,21.0
20230316034500,VDS0104,9.0,50.3,24.0
20230316035000,VDS0104,4.0,47.0,25.0
20230316035500,VDS0104,6.0,54.9,22.0
20230316040000,VDS0104,5.0,56.3,21.0
20230316040500,VDS0104,5.0,52.0,23.0
20230316041000,VDS0104,7.0,50.1,24.0
20230316041500,VDS0104,7.0,53.2,22.0
20230316042000,VDS0104,4.0,46.0,26.0
20230316042500,VDS0104,5.0,49.4,24.0
20230316043000,VDS0104,9.0,51.8,23.0
20230316043500,VDS0104,5.0,70.1,17.0
20230316044000,VDS0104,4.0,46.5,26.0
20230316044500,VDS0104,9.0,60.7,20.0
20230316045000,VDS0104,5.0,49.3,24.0
20230316045500,VDS0104,7.0,55.9,21.0
20230316050000,VDS0104,6.0,47.1,25.0
20230316050500,VDS0104,4.0,56.0,21.0
20230316051000,VDS0104,8.0,61.5,19.0
20230316051500,VDS0104,12.0,64.5,19.0
20230316052000,VDS0104,7.0,57.6,21.0
20230316052500,VDS0104,10.0,60.5,20.0
20230316053000,VDS0104,14.0,54.4,22.0
20230316053500,VDS0104,10.0,55.4,22.0
20230316054000,VDS0104,16.0,51.0,23.0
20230316054500,VDS0104,13.0,46.1,26.0
20230316055000,VDS0104,9.0,60.6,20.0
20230316055500,VDS0104,12.0,59.8,20.0
20230316060000,VDS0104,14.0,57.7,21.0
20230316060500,VDS0104,20.0,45.5,26.0
20230316061000,VDS0104,16.0,54.1,22.0
20230316061500,VDS0104,18.0,56.8,21.0
20230316062000,VDS0104,32.0,51.7,23.0
20230316062500,VDS0104,42.0,54.9,22.0
20230316063000,VDS0104,55.0,55.5,22.0
20230316063500,VDS0104,45.0,56.8,21.0
20230316064000,VDS0104,70.0,55.1,22.0
20230316064500,VDS0104,53.0,54.6,22.0
20230316065000,VDS0104,80.0,56.6,21.0
20230316065500,VDS0104,67.0,58.1,21.0
20230316070000,VDS0104,64.0,61.6,19.0
20230316070500,VDS0104,108.0,56.8,21.0
20230316071000,VDS0104,82.0,48.9,24.0
20230316071500,VDS0104,123.0,46.7,26.0
20230316072000,VDS0104,116.0,50.5,24.0
20230316072500,VDS0104,129.0,45.0,27.0
20230316073000,VDS0104,141.0,48.5,25.0
20230316073500,VDS0104,122.0,40.9,29.0
20230316074000,VDS0104,102.0,34.5,35.0
20230316074500,VDS0104,113.0,34.7,34.0
20230316075000,VDS0104,59.0,26.8,45.0
20230316075500,VDS0104,30.0,33.6,36.0
20230316080000,VDS0104,57.0,27.9,43.0
20230316080500,VDS0104,21.0,26.1,46.0
20230316081000,VDS0104,31.0,25.8,46.0
20230316081500,VDS0104,35.0,33.0,36.0
20230316082000,VDS0104,43.0,31.6,38.0
20230316082500,VDS0104,21.0,31.1,38.0
20230316083000,VDS0104,46.0,37.3,32.0
20230316083500,VDS0104,43.0,29.8,40.0
20230316084000,VDS0104,64.0,42.9,28.0
20230316084500,VDS0104,135.0,43.7,27.0
20230316085000,VDS0104,95.0,48.6,25.0
20230316085500,VDS0104,114.0,44.5,27.0
20230316090000,VDS0104,141.0,50.8,24.0
20230316090500,VDS0104,118.0,50.2,24.0
20230316091000,VDS0104,111.0,49.2,24.0
20230316091500,VDS0104,157.0,49.6,24.0
20230316092000,VDS0104,91.0,49.9,24.0
20230316092500,VDS0104,126.0,46.2,26.0
20230316093000,VDS0104,120.0,48.4,25.0
20230316093500,VDS0104,96.0,49.5,24.0
20230316094000,VDS0104,101.0,38.1,31.0
20230316094500,VDS0104,92.0,43.8,27.0
20230316095000,VDS0104,87.0,49.1,24.0
20230316095500,VDS0104,92.0,54.7,22.0
20230316100000,VDS0104,79.0,55.8,21.0
20230316100500,VDS0104,67.0,55.3,22.0
20230316101000,VDS0104,76.0,54.1,22.0
20230316101500,VDS0104,91.0,53.1,23.0
20230316102000,VDS0104,67.0,53.7,22.0
20230316102500,VDS0104,88.0,57.5,21.0
20230316103000,VDS0104,91.0,53.8,22.0
20230316103500,VDS0104,86.0,52.3,23.0
20230316104000,VDS0104,90.0,53.6,22.0
20230316104500,VDS0104,85.0,56.4,21.0
20230316105000,VDS0104,61.0,54.1,22.0
20230316105500,VDS0104,70.0,52.9,23.0
20230316110000,VDS0104,67.0,55.5,22.0
20230316110500,VDS0104,61.0,55.6,21.0
20230316111000,VDS0104,68.0,54.1,22.0
20230316111500,VDS0104,78.0,58.5,20.0
20230316112000,VDS0104,77.0,53.2,22.0
20230316112500,VDS0104,81.0,52.2,23.0
20230316113000,VDS0104,58.0,54.5,22.0
20230316113500,VDS0104,81.0,56.6,21.0
20230316114000,VDS0104,72.0,54.3,22.0
20230316114500,VDS0104,62.0,55.8,21.0
20230316115000,VDS0104,61.0,55.2,22.0
20230316115500,VDS0104,70.0,53.5,22.0
20230316120000,VDS0104,54.0,53.2,22.0
20230316120500,VDS0104,59.0,56.7,21.0
20230316121000,VDS0104,60.0,54.8,22.0
20230316121500,VDS0104,54.0,60.8,20.0
20230316122000,VDS0104,70.0,50.8,24.0
20230316122500,VDS0104,67.0,52.4,23.0
20230316123000,VDS0104,71.0,56.5,21.0
20230316123500,VDS0104,50.0,56.2,21.0
20230316124000,VDS0104,66.0,53.1,23.0
20230316124500,VDS0104,52.0,58.2,21.0
20230316125000,VDS0104,60.0,54.2,22.0
20230316125500,VDS0104,76.0,52.7,23.0
20230316130000,VDS0104,71.0,54.1,22.0
20230316130500,VDS0104,54.0,58.1,21.0
20230316131000,VDS0104,84.0,54.6,22.0
20230316131500,VDS0104,62.0,56.3,21.0
20230316132000,VDS0104,61.0,54.2,22.0
20230316132500,VDS0104,77.0,59.0,20.0
20230316133000,VDS0104,66.0,54.8,22.0
20230316133500,VDS0104,57.0,54.3,22.0
20230316134000,VDS0104,79.0,57.7,21.0
20230316134500,VDS0104,64.0,59.7,20.0
20230316135000,VDS0104,65.0,54.8,22.0
20230316135500,VDS0104,67.0,53.3,22.0
20230316140000,VDS0104,54.0,52.6,23.0
20230316140500,VDS0104,66.0,52.6,23.0
20230316141000,VDS0104,70.0,56.5,21.0
20230316141500,VDS0104,65.0,54.4,22.0
20230316142000,VDS0104,67.0,53.0,23.0
20230316142500,VDS0104,89.0,52.2,23.0
20230316143000,VDS0104,82.0,58.2,21.0
20230316143500,VDS0104,71.0,52.1,23.0
20230316144000,VDS0104,68.0,53.2,22.0
20230316144500,VDS0104,80.0,52.5,23.0
20230316145000,VDS0104,51.0,55.3,22.0
20230316145500,VDS0104,103.0,54.6,22.0
20230316150000,VDS0104,72.0,55.9,21.0
20230316150500,VDS0104,63.0,53.9,22.0
20230316151000,VDS0104,73.0,51.8,23.0
20230316151500,VDS0104,79.0,53.3,22.0
20230316152000,VDS0104,79.0,54.4,22.0
20230316152500,VDS0104,84.0,56.9,21.0
20230316153000,VDS0104,74.0,50.5,24.0
20230316153500,VDS0104,69.0,52.7,23.0
20230316154000,VDS0104,93.0,54.0,22.0
20230316154500,VDS0104,84.0,54.2,22.0
20230316155000,VDS0104,66.0,54.6,22.0
20230316155500,VDS0104,71.0,57.2,21.0
20230316160000,VDS0104,95.0,50.7,24.0
20230316160500,VDS0104,72.0,55.4,22.0
20230316161000,VDS0104,88.0,53.5,22.0
20230316161500,VDS0104,76.0,52.1,23.0
20230316162000,VDS0104,89.0,51.7,23.0
20230316162500,VDS0104,116.0,50.8,24.0
20230316163000,VDS0104,87.0,54.5,22.0
20230316163500,VDS0104,88.0,53.3,22.0
20230316164000,VDS0104,108.0,50.8,24.0
20230316164500,VDS0104,85.0,51.0,23.0
20230316165000,VDS0104,97.0,49.9,24.0
20230316165500,VDS0104,111.0,48.8,24.0
20230316170000,VDS0104,106.0,50.5,24.0
20230316170500,VDS0104,86.0,49.1,24.0
20230316171000,VDS0104,112.0,41.8,29.0
20230316171500,VDS0104,91.0,42.7,28.0
20230316172000,VDS0104,88.0,40.0,30.0
20230316172500,VDS0104,116.0,44.2,27.0
20230316173000,VDS0104,96.0,48.9,24.0
20230316173500,VDS0104,74.0,55.7,21.0
20230316174000,VDS0104,106.0,49.7,24.0
20230316174500,VDS0104,92.0,55.8,21.0
20230316175000,VDS0104,97.0,50.5,24.0
20230316175500,VDS0104,107.0,55.8,21.0
20230316180000,VDS0104,120.0,53.7,22.0
20230316180500,VDS0104,94.0,52.5,23.0
20230316181000,VDS0104,142.0,48.1,25.0
20230316181500,VDS0104,128.0,52.4,23.0
20230316182000,VDS0104,100.0,51.0,23.0
20230316182500,VDS0104,138.0,44.1,27.0
20230316183000,VDS0104,99.0,39.3,30.0
20230316183500,VDS0104,88.0,45.4,26.0
20230316184000,VDS0104,103.0,49.9,24.0
20230316184500,VDS0104,90.0,53.3,22.0
20230316185000,VDS0104,63.0,54.1,22.0
20230316185500,VDS0104,68.0,54.9,22.0
20230316190000,VDS0104,59.0,54.7,22.0
20230316190500,VDS0104,52.0,55.8,21.0
20230316191000,VDS0104,77.0,51.3,23.0
20230316191500,VDS0104,71.0,46.8,26.0
20230316192000,VDS0104,51.0,55.8,21.0
20230316192500,VDS0104,70.0,52.4,23.0
20230316193000,VDS0104,57.0,52.1,23.0
20230316193500,VDS0104,44.0,55.2,22.0
20230316194000,VDS0104,78.0,51.9,23.0
20230316194500,VDS0104,50.0,53.6,22.0
20230316195000,VDS0104,49.0,54.0,22.0
20230316195500,VDS0104,46.0,51.7,23.0
20230316200000,VDS0104,61.0,54.4,22.0
20230316200500,VDS0104,53.0,53.8,22.0
20230316201000,VDS0104,72.0,50.1,24.0
20230316201500,VDS0104,52.0,55.0,22.0
20230316202000,VDS0104,42.0,49.7,24.0
20230316202500,VDS0104,37.0,55.9,21.0
20230316203000,VDS0104,47.0,55.3,22.0
20230316203500,VDS0104,45.0,53.3,22.0
20230316204000,VDS0104,48.0,53.6,22.0
20230316204500,VDS0104,43.0,59.0,20.0
20230316205000,VDS0104,40.0,52.3,23.0
20230316205500,VDS0104,36.0,57.3,21.0
20230316210000,VDS0104,34.0,53.0,23.0
20230316210500,VDS0104,37.0,54.1,22.0
20230316211000,VDS0104,47.0,55.5,22.0
20230316211500,VDS0104,43.0,55.8,21.0
20230316212000,VDS0104,46.0,52.6,23.0
20230316212500,VDS0104,48.0,56.0,21.0
20230316213000,VDS0104,35.0,55.8,21.0
20230316213500,VDS0104,45.0,52.5,23.0
20230316214000,VDS0104,37.0,56.7,21.0
20230316214500,VDS0104,32.0,51.8,23.0
20230316215000,VDS0104,28.0,53.3,22.0
20230316215500,VDS0104,37.0,59.3,20.0
20230316220000,VDS0104,33.0,52.6,23.0
20230316220500,VDS0104,30.0,55.2,22.0
20230316221000,VDS0104,32.0,50.9,23.0
20230316221500,VDS0104,45.0,56.4,21.0
20230316222000,VDS0104,29.0,54.1,22.0
20230316222500,VDS0104,34.0,58.5,20.0
20230316223000,VDS0104,19.0,56.4,21.0
20230316223500,VDS0104,21.0,51.1,23.0
20230316224000,VDS0104,37.0,55.3,22.0
20230316224500,VDS0104,27.0,57.6,21.0
20230316225000,VDS0104,20.0,58.2,21.0
20230316225500,VDS0104,15.0,58.2,21.0
20230316230000,VDS0104,18.0,57.3,21.0
20230316230500,VDS0104,17.0,59.0,20.0
20230316231000,VDS0104,25.0,61.4,19.0
20230316231500,VDS0104,22.0,56.4,21.0
20230316232000,VDS0104,20.0,55.7,21.0
20230316232500,VDS0104,22.0,58.4,20.0
20230316233000,VDS0104,19.0,62.5,19.0
20230316233500,VDS0104,13.0,59.8,20.0
20230316234000,VDS0104,19.0,63.7,19.0
20230316234500,VDS0104,17.0,59.1,20.0
20230316235000,VDS0104,14.0,52.5,23.0
20230316235500,VDS0104,12.0,64.5,19.0
20230316000000,VDS0107,35.0,74.7,41.0
20230316000500,VDS0107,33.0,68.2,45.0
20230316001000,VDS0107,50.0,75.4,40.0
20230316001500,VDS0107,29.0,69.3,44.0
20230316002000,VDS0107,28.0,67.2,45.0
20230316002500,VDS0107,36.0,57.2,53.0
20230316003000,VDS0107,14.0,51.0,60.0
20230316003500,VDS0107,31.0,70.2,43.0
20230316004000,VDS0107,31.0,76.0,40.0
