before_before_rse_id,before_rse_id,rse_id,frequency,distance,total_time,avg_time,avg_speed
RSE7067,RSE7059,RSE7109,2,1432.63,553.0,276.5,18.652687160940328
RSE7144,RSE7144,RSE7060,2,0.8034261623424814,484.0,242.0,0.01195179415054931
RSE7056,RSE7056,RSE7385,2,1.982735821025856,525.0,262.5,0.027191805545497456
RSE7129,RSE7097,RSE7142,2,249.70665004294122,375.0,187.5,4.794367680824472
RSE7131,RSE7114,RSE7385,2,1363.46,578.0,289.0,16.984276816608997
RSE7124,RSE7130,RSE7132,2,339.15949336481947,786.0,393.0,3.106804519372392
RSE7121,RSE7194,RSE7196,2,2.2624385299310985,667.0,333.5,0.0244221250607255
RSE7124,RSE7130,RSE7131,2,1.033256989967404,1020.0,510.0,0.007293578752711087
RSE7114,RSE7120,RSE7059,2,314.4566620619819,1392.0,696.0,1.626499976182665
RSE7401,RSE8069,RSE8069,2,0.5350689708911192,1277.0,638.5,0.0030168336651652766
RSE7056,RSE7109,RSE7109,2,1.1252623856616308,466.0,233.0,0.017386028276317043
RSE7117,RSE7116,RSE7121,2,212.4900853201022,338.0,169.0,4.526416018653064
RSE7142,RSE7097,RSE7114,2,250.1380034565398,988.0,494.0,1.8228680413836909
RSE7131,RSE7060,RSE7401,2,1.7875328193914986,1610.0,805.0,0.007993935589825335
RSE7194,RSE7125,RSE7120,2,248.1347062068235,534.0,267.0,3.34563648818189
RSE7125,RSE7120,RSE7059,2,1.8313682688053288,1109.0,554.5,0.01188985711036823
RSE7109,RSE7068,RSE8069,2,413.0941855525441,944.0,472.0,3.150718364383811
RSE7125,RSE7194,RSE7092,2,246.95588276997785,1527.0,763.5,1.1644285238663004
RSE7097,RSE7121,RSE7194,2,254.44296392023085,464.0,232.0,3.948252888417375
RSE7117,RSE7125,RSE7194,2,247.57722015985578,653.0,326.5,2.7297947705221466
RSE7132,RSE7142,RSE7116,2,205.85931704524424,354.0,177.0,4.186969160242255
RSE7116,RSE7117,RSE7109,2,212.52554866630217,569.0,284.5,2.6892512309268466
RSE7194,RSE7125,RSE7142,2,247.84258067506025,913.0,456.5,1.9545088508876602
RSE7131,RSE7131,RSE7109,2,0.6415788269346343,496.0,248.0,0.009313241036147918
RSE7112,RSE7116,RSE7114,2,1.3794113710311513,724.0,362.0,0.013717903137326367
RSE7385,RSE7056,RSE7056,2,1.982735821025856,1122.0,561.0,0.012723438423695332
RSE7196,RSE7194,RSE7121,2,2.2624385299310985,1162.0,581.0,0.01401855199268839
RSE8069,RSE8069,RSE7401,2,0.5350689708911192,346.0,173.0,0.011134383209294964
RSE8069,RSE7067,RSE7401,2,1.8550457713728823,296.0,148.0,0.04512273497934038
RSE7131,RSE7056,RSE7056,2,1.7623112515940773,1285.0,642.5,0.009874428802706114
RSE7126,RSE7092,RSE7116,2,1.5094843002819873,443.0,221.5,0.024533379146795282
RSE7059,RSE7109,RSE7131,2,1647.98,543.0,271.5,21.851668508287293
RSE7130,RSE7124,RSE7125,2,336.8394933648195,608.0,304.0,3.9888887372149675
RSE7112,RSE7112,RSE7125,2,0.8207637949789317,1558.0,779.0,0.0037930034171041777
RSE7125,RSE7194,RSE7126,2,247.0060916102174,829.0,414.5,2.1452881297871715
RSE7142,RSE7124,RSE7125,2,336.7708572960231,557.0,278.5,4.353231907596708
RSE7067,RSE7067,RSE8069,2,0.9454519129198042,692.0,346.0,0.009837071926333223
RSE7142,RSE7059,RSE7059,2,1.0087889837412565,819.0,409.5,0.008868474582340717
RSE7124,RSE7097,RSE7114,2,0.9601192439946659,163.0,81.5,0.04241017519485641
RSE7060,RSE8069,RSE8069,2,1.4409876479877055,958.0,479.0,0.010829969796984843
RSE7067,RSE7059,RSE7059,2,878.59,601.0,300.5,10.525537437603994
RSE7117,RSE7142,RSE7116,2,205.35860594961548,222.0,111.0,6.660279111879421
RSE7125,RSE7124,RSE7142,2,336.88085729602307,353.0,176.5,6.871224284791405
RSE7114,RSE7109,RSE7117,2,0.9359833418173673,1867.0,933.5,0.003609576893993061
RSE7196,RSE7196,RSE7125,2,1.6527223240852882,1128.0,564.0,0.010549291430331627
RSE7125,RSE7097,RSE7109,2,1.3165665615643347,747.0,373.5,0.012689798183752623
RSE8069,RSE7059,RSE7109,2,555.1927391121499,588.0,294.0,6.798278438107958
RSE7117,RSE7121,RSE7121,2,0.6832140469794565,376.0,188.0,0.013082822176202361
RSE7124,RSE7142,RSE7116,2,205.5408572960231,1798.0,899.0,0.823077960251038
RSE7130,RSE7121,RSE7129,2,313.37094356618104,684.0,342.0,3.298641511222958
RSE7114,RSE7130,RSE7121,2,200.27094356618102,1346.0,673.0,1.0712858794030486
RSE7131,RSE7097,RSE7121,2,254.30977438686529,543.0,271.5,3.372063306787164
RSE7121,RSE7124,RSE7194,2,268.6049723313466,448.0,224.0,4.316865626753785
RSE7114,RSE7097,RSE7125,2,1.2853964410564318,805.0,402.5,0.011496713510069949
RSE7056,RSE7385,RSE7131,2,2.344613477240289,1158.0,579.0,0.014577907630509567
RSE7117,RSE7116,RSE7114,2,212.82275054985143,209.0,104.5,7.331692841908758
RSE8069,RSE7056,RSE7056,2,1.480368268625695,380.0,190.0,0.028049082984486853
RSE7097,RSE7125,RSE7124,2,337.17739298451664,928.0,464.0,2.6160314972936636
RSE7112,RSE7117,RSE7116,2,1087.82,402.0,201.0,19.483343283582087
RSE7142,RSE7097,RSE7129,2,250.09665004294123,1990.0,995.0,0.904872301662903
RSE7144,RSE7114,RSE7109,2,0.9787374780524305,398.0,199.0,0.017705803623059044
RSE7116,RSE7142,RSE7117,2,205.35860594961548,1858.0,929.0,0.7957922297294033
RSE7124,RSE7131,RSE7144,1,311.3808046151176,453.0,453.0,2.474549440649941
RSE7129,RSE7120,RSE7120,1,0.5754366136084954,442.0,442.0,0.004686814047490008
RSE7097,RSE7142,RSE7130,1,249.82042116853415,389.0,389.0,2.3119627665982594
RSE7112,RSE7092,RSE7114,1,1.6920339795148212,310.0,310.0,0.019649426858881793
RSE7130,RSE7121,RSE7121,1,0.4009435661810367,263.0,263.0,0.005488200905900123
RSE7116,RSE7142,RSE7116,1,410.0,239.0,239.0,6.175732217573222
RSE7385,RSE7109,RSE7120,1,1204.39,373.0,373.0,11.624139410187668
RSE7059,RSE7131,RSE7132,1,209.6291176660102,567.0,567.0,1.3309785248635568
RSE7120,RSE7129,RSE7130,1,256.8054366136085,885.0,885.0,1.044632284529933
RSE7142,RSE7124,RSE7126,1,1.2971103237206876,487.0,487.0,0.00958849520614882
RSE7097,RSE7125,RSE7126,1,530.8273929845167,304.0,304.0,6.286113864290329
RSE8069,RSE7059,RSE7097,1,2.1415893649691222,279.0,279.0,0.027633411160891897
RSE7060,RSE7056,RSE7060,1,3.8395369597153897,864.0,864.0,0.01599807066548079
RSE7129,RSE7114,RSE7385,1,1023.5156796389922,223.0,223.0,16.523123079373867
RSE7124,RSE7097,RSE7121,1,254.1221157874549,252.0,252.0,3.6303159398207843
RSE7125,RSE7121,RSE7125,1,1.1977979274671695,297.0,297.0,0.014518762757177813
RSE7112,RSE7116,RSE7097,1,0.9757155922409163,520.0,520.0,0.006754954100129421
RSE7059,RSE7125,RSE7194,1,248.30634002598964,1249.0,1249.0,0.7156948151269518
RSE7194,RSE7124,RSE7097,1,1.1070881188014812,253.0,253.0,0.015753032520495383
RSE7067,RSE7056,RSE7117,1,516.3247069483076,910.0,910.0,2.042603236279019
RSE7129,RSE7132,RSE7131,1,209.06066215516728,271.0,271.0,2.777189607965322
RSE7142,RSE7130,RSE7121,1,0.9213647347151848,343.0,343.0,0.009670300422666662
RSE7109,RSE7114,RSE7132,1,550.4934121077616,157.0,157.0,12.622778876356318
RSE7120,RSE7124,RSE7125,1,336.9990079436393,306.0,306.0,3.9646942111016386
RSE7112,RSE7114,RSE7132,1,1.758246139645106,445.0,445.0,0.01422401371398288
RSE7059,RSE7059,RSE7097,1,0.9888502528191733,227.0,227.0,0.015682206652638874
RSE7114,RSE7109,RSE7120,1,234.07043467551517,321.0,321.0,2.6250889870151233
RSE7068,RSE7059,RSE7056,1,933.0329717250934,261.0,261.0,12.86942029965646
RSE7385,RSE7114,RSE7385,1,1023.6240969178856,236.0,236.0,15.614604868238935
RSE7114,RSE7114,RSE7117,1,0.8214503426639296,764.0,764.0,0.0038707084209295113
RSE7097,RSE7124,RSE7194,1,1.1070881188014812,289.0,289.0,0.013790717050814298
RSE7129,RSE7129,RSE7124,1,0.42904586272379525,196.0,196.0,0.007880434213294199
RSE7097,RSE7109,RSE7385,1,968.7591735770477,149.0,149.0,23.40626191192867
RSE7126,RSE7194,RSE7194,1,0.5060916102174051,1044.0,1044.0,0.0017451434835082935
RSE7109,RSE7117,RSE7116,1,212.5255486663022,146.0,146.0,5.240355994511561
RSE7130,RSE7142,RSE7120,1,0.8772655987216981,436.0,436.0,0.007243477420637874
RSE7097,RSE7121,RSE7130,1,254.01094356618106,190.0,190.0,4.812838930727642
RSE7194,RSE7124,RSE7109,1,1.585817399228177,241.0,241.0,0.023688558660669864
RSE8069,RSE7068,RSE7401,1,702.3299999999999,202.0,202.0,12.516772277227721
RSE7194,RSE7126,RSE7125,1,532.3060916102173,551.0,551.0,3.4778619415549588
RSE7132,RSE7132,RSE7114,1,0.39341210776158564,241.0,241.0,0.005876695385650242
RSE7142,RSE7131,RSE7144,1,311.25214686253634,410.0,410.0,2.732945679768612
RSE7121,RSE7124,RSE7121,1,530.14,224.0,224.0,8.520107142857144
RSE7385,RSE7120,RSE7117,1,461.94421682041747,490.0,490.0,3.393875878680618
RSE7125,RSE7125,RSE7121,1,0.5988989637335848,158.0,158.0,0.013645799173676615
RSE7114,RSE7120,RSE7142,1,314.0768444301876,568.0,568.0,1.9906278872335832
RSE7125,RSE7130,RSE7129,1,256.7507399129145,221.0,221.0,4.182364994056527
RSE7060,RSE7059,RSE7068,1,971.3229717250933,446.0,446.0,7.840275108094923
RSE7114,RSE7097,RSE7124,1,0.9601192439946657,369.0,369.0,0.009367017014582105
RSE7060,RSE7109,RSE7097,1,1.5801519925077794,767.0,767.0,0.0074166195215489
RSE7142,RSE7121,RSE7194,1,504.75296392023085,299.0,299.0,6.077293211079703
RSE7129,RSE7129,RSE7116,1,0.8094914620460101,117.0,117.0,0.024907429601415697
RSE7067,RSE7056,RSE7067,1,1028.84,223.0,223.0,16.609076233183856
RSE7059,RSE7097,RSE7126,1,2.251347791415457,427.0,427.0,0.01898091814776498
RSE7117,RSE7124,RSE7126,1,1.6338614010445736,382.0,382.0,0.015397646711414829
RSE7126,RSE7124,RSE7097,1,1.2683688151524675,145.0,145.0,0.03149053610033713
RSE7092,RSE7194,RSE7126,1,0.9619743801952788,517.0,517.0,0.006698467637723412
RSE7130,RSE7097,RSE7117,1,316.241790689519,487.0,487.0,2.337721656021085
RSE7120,RSE7120,RSE7124,1,0.7690079436392661,286.0,286.0,0.009679820269585167
RSE7144,RSE7131,RSE7060,1,311.1618095391784,743.0,743.0,1.5076480677537583
RSE7196,RSE7125,RSE7121,1,2.251621287818873,730.0,730.0,0.011103885802942387
RSE7068,RSE7060,RSE7385,1,562.0117860865814,265.0,265.0,7.63487709400639
RSE7194,RSE7125,RSE7194,1,493.53999999999996,258.0,258.0,6.8866046511627905
RSE7125,RSE7124,RSE7131,1,337.36080461511756,366.0,366.0,3.318302996214271
RSE7059,RSE7059,RSE7131,1,0.9891176660101944,553.0,553.0,0.006439102346540144
RSE7097,RSE7142,RSE7059,1,250.30878898374127,1669.0,1669.0,0.5399111086527673
RSE7385,RSE7131,RSE7130,1,0.7856412813624027,182.0,182.0,0.015540157213761813
RSE7112,RSE7126,RSE7092,1,2.279844555512539,1338.0,1338.0,0.00613411091169293
RSE7124,RSE7120,RSE7114,1,314.6390079436393,252.0,252.0,4.494842970623418
RSE7116,RSE7116,RSE7092,1,0.5982854123065636,391.0,391.0,0.005508510190034857
RSE7124,RSE7124,RSE7097,1,0.5121157874548775,158.0,158.0,0.01166846097998455
RSE7114,RSE7120,RSE7129,1,314.2954366136085,827.0,827.0,1.3681542585356596
RSE7059,RSE7056,RSE7067,1,1445.77,149.0,149.0,34.931355704697985
RSE7092,RSE7117,RSE7116,1,212.8132058430015,457.0,457.0,1.6764278797260512
RSE7059,RSE7097,RSE7124,1,1.5009660402740508,202.0,202.0,0.02674988982666625
RSE7120,RSE7130,RSE7129,1,256.1563109662471,220.0,220.0,4.191648724902224
RSE7097,RSE7059,RSE7109,1,555.0288502528191,521.0,521.0,3.835132170652877
RSE7194,RSE7121,RSE7109,1,1.5652198662279777,305.0,305.0,0.018474726289904
RSE7142,RSE7121,RSE7120,1,504.4303240483309,230.0,230.0,7.895431159017353
RSE7385,RSE7385,RSE7114,1,0.6240969178855652,264.0,264.0,0.008510412516621343
RSE7059,RSE8069,RSE8069,1,1.152739112149949,196.0,196.0,0.021172759202754167
RSE7129,RSE7120,RSE7109,1,234.7954366136085,254.0,254.0,3.3278093378306717
RSE7126,RSE7125,RSE7120,1,532.8947062068235,218.0,218.0,8.800096065800755
RSE7129,RSE7142,RSE7116,1,205.57881651326457,419.0,419.0,1.76630964068676
RSE7121,RSE7142,RSE7116,1,708.9200000000001,378.0,378.0,6.751619047619049
RSE7121,RSE7121,RSE7130,1,0.4009435661810367,1255.0,1255.0,0.0011501170025910218
RSE7056,RSE7059,RSE7385,1,933.0448084254423,899.0,899.0,3.7363307122709593
RSE7109,RSE7109,RSE7142,1,0.5408031442463191,152.0,152.0,0.012808495521623348
RSE7121,RSE7120,RSE7117,1,461.52032404833085,219.0,219.0,7.586635463808179
RSE7120,RSE7114,RSE7129,1,314.38567963899226,158.0,158.0,7.163218017090963
RSE7125,RSE7124,RSE7126,1,337.09625302769757,299.0,299.0,4.058683982942178
RSE7130,RSE7131,RSE7385,1,0.7856412813624027,283.0,283.0,0.00999402336715424
RSE7120,RSE7121,RSE7121,1,0.5103240483308604,173.0,173.0,0.01061945996526646
RSE7056,RSE7068,RSE7068,1,1.1653070107060992,219.0,219.0,0.019155731682839988
RSE7056,RSE7385,RSE7385,1,1.982735821025856,1124.0,1124.0,0.006350399426773205
RSE7401,RSE8069,RSE7068,1,413.3650689708911,583.0,583.0,2.5525115751204255
RSE7126,RSE7120,RSE7109,1,235.73418326315652,453.0,453.0,1.8733842378528998
RSE7120,RSE7059,RSE8069,1,1.8894011741317636,328.0,328.0,0.02073732995998277
RSE7067,RSE7401,RSE7056,1,2.3329223819399685,799.0,799.0,0.01051128983101863
RSE7117,RSE7109,RSE7117,1,1.1110973326043865,219.0,219.0,0.01826461368664745
RSE7124,RSE7120,RSE7120,1,0.7690079436392661,288.0,288.0,0.009612599295490826
RSE7067,RSE7056,RSE7060,1,517.3397684798576,230.0,230.0,8.097492028380382
RSE7112,RSE7092,RSE7124,1,0.970097116579804,326.0,326.0,0.010712728894746303
RSE7060,RSE7056,RSE7112,1,3.2361205420433783,878.0,878.0,0.013268831379676722
RSE7196,RSE7194,RSE7092,1,1.8853573796781293,1404.0,1404.0,0.004834249691482383
RSE7121,RSE7120,RSE7144,1,1.4264224773293923,558.0,558.0,0.009202725660189629
RSE7131,RSE7144,RSE7109,1,311.2979776525789,1263.0,1263.0,0.8873101500786097
RSE7120,RSE7142,RSE7092,1,1.0282283638496152,499.0,499.0,0.007418080380478186
RSE7131,RSE7109,RSE7385,1,968.9215788269346,723.0,723.0,4.824505786690131
RSE7120,RSE7121,RSE7126,1,1.519250495358524,342.0,342.0,0.01599211047745815
RSE7056,RSE7056,RSE7109,1,1.1252623856616308,385.0,385.0,0.010521933995797069
RSE7125,RSE7125,RSE7059,1,1.8063400259896365,597.0,597.0,0.010892502669284241
RSE7114,RSE7114,RSE7130,1,199.87,283.0,283.0,2.542515901060071
RSE7132,RSE7131,RSE7059,1,209.6291176660102,182.0,182.0,4.146510019767234
RSE7131,RSE7131,RSE7059,1,0.9891176660101944,439.0,439.0,0.00811121548436606
RSE7144,RSE7131,RSE7059,1,311.2791176660102,416.0,416.0,2.693761595186627
RSE7114,RSE7114,RSE7114,1,0.0,605.0,605.0,
RSE7120,RSE7097,RSE7056,1,206.743390634435,657.0,657.0,1.1328404966270411
RSE7060,RSE7059,RSE7056,1,1902.99,285.0,285.0,24.037768421052633
RSE7131,RSE7131,RSE7060,1,0.8718095391783958,400.0,400.0,0.007846285852605562
RSE7131,RSE7132,RSE7114,1,209.03341210776156,526.0,526.0,1.4306469269732731
RSE7120,RSE7109,RSE7144,1,235.15797765257886,225.0,225.0,3.7625276424412624
RSE7059,RSE7121,RSE7126,1,2.2519574945154694,413.0,413.0,0.01962965370521959
RSE7092,RSE7092,RSE7126,1,0.9111988879754238,126.0,126.0,0.026034253942154965
RSE7130,RSE7129,RSE7142,1,256.35881651326457,437.0,437.0,2.1118804106355893
RSE7129,RSE7121,RSE7142,1,816.8900000000001,301.0,301.0,9.770112956810632
RSE7059,RSE7059,RSE7117,1,0.86279035245169,953.0,953.0,0.003259229033395681
RSE7059,RSE7121,RSE7124,1,269.2530310474878,228.0,228.0,4.251363648118229
RSE7129,RSE7121,RSE7129,1,625.94,140.0,140.0,16.0956
RSE7130,RSE7120,RSE7120,1,0.3763109662470492,288.0,288.0,0.004703887078088115
RSE7194,RSE7097,RSE7121,1,254.67791835924314,442.0,442.0,2.074299787541347
RSE7121,RSE7131,RSE7131,1,0.8247045177455037,323.0,323.0,0.009191753138959174
RSE7059,RSE7059,RSE7142,1,1.0087889837412565,186.0,186.0,0.019524948072411417
RSE7124,RSE7114,RSE7109,1,1.2447973206578553,255.0,255.0,0.01757360923281678
RSE7116,RSE7142,RSE7120,1,205.35684443018755,445.0,445.0,1.6613137976374723
RSE7068,RSE7109,RSE7120,1,234.88418555254415,397.0,397.0,2.129932161181761
RSE7097,RSE7097,RSE7131,1,0.6997743868652699,84.0,84.0,0.02999033086565443
RSE7097,RSE7124,RSE7092,1,1.0219583429416732,702.0,702.0,0.005240812015085503
RSE7142,RSE7116,RSE7121,1,205.5200853201022,106.0,106.0,6.979927425965736
RSE7132,RSE7131,RSE7056,1,210.40231125159406,482.0,482.0,1.571469544617715
RSE7060,RSE7059,RSE7385,1,971.7548084254423,289.0,289.0,12.10490418799859
RSE7125,RSE7120,RSE7120,1,1.094706206823514,408.0,408.0,0.009659172413148655
RSE7124,RSE7124,RSE7129,1,0.42904586272379525,147.0,147.0,0.010507245617725598
RSE7097,RSE7114,RSE7144,1,1.0463062590770447,333.0,333.0,0.011311419017049133
RSE7097,RSE7120,RSE7385,1,205.6242168204175,310.0,310.0,2.3878941308177515
RSE7121,RSE7109,RSE7109,1,0.732255945997135,285.0,285.0,0.009249548791542758
RSE7056,RSE7056,RSE7144,1,2.045033398637435,1222.0,1222.0,0.00602464831022485
RSE7120,RSE7097,RSE7059,1,206.34885025281918,514.0,514.0,1.4452448655839476
RSE7117,RSE7142,RSE7125,1,1.161186624675754,1211.0,1211.0,0.0034519172987883687
RSE7120,RSE7120,RSE7059,1,0.7366620619818146,457.0,457.0,0.005803027184101822
RSE7121,RSE7125,RSE7196,1,2.251621287818873,291.0,291.0,0.027855108715285026
RSE7060,RSE7060,RSE7068,1,1.1317860865813756,293.0,293.0,0.013905904135470826
RSE7112,RSE7112,RSE7124,1,0.8853291840631589,434.0,434.0,0.007343744383934037
RSE7194,RSE7129,RSE7130,1,257.2394829906334,418.0,418.0,2.215459662120288
RSE7130,RSE7120,RSE7114,1,314.24631096624705,315.0,315.0,3.5913864110428233
RSE8069,RSE7059,RSE7117,1,2.015529464601639,436.0,436.0,0.01664198640496766
RSE7120,RSE7114,RSE7114,1,313.87,277.0,277.0,4.079176895306859
RSE7116,RSE7142,RSE7131,1,205.89214686253635,342.0,342.0,2.167285756447751
RSE7194,RSE7116,RSE7196,1,3.445146077218844,103.0,103.0,0.12041287260182368
RSE7116,RSE7142,RSE7142,1,205.0,893.0,893.0,0.826427771556551
RSE7194,RSE7125,RSE7144,1,248.64045732636438,1046.0,1046.0,0.8557415357312733
RSE7125,RSE7109,RSE7385,1,969.5915666827419,1058.0,1058.0,3.299177353551863
RSE7109,RSE7121,RSE7121,1,0.732255945997135,169.0,169.0,0.015598351512365004
RSE7130,RSE7129,RSE7109,1,256.5568606251401,1466.0,1466.0,0.6300168473741502
RSE7097,RSE7130,RSE7120,1,316.0963109662471,353.0,353.0,3.2236450976727746
RSE7196,RSE7194,RSE7129,1,2.438957600333669,834.0,834.0,0.010527874533814398
RSE7060,RSE7144,RSE7144,1,0.8034261623424814,209.0,209.0,0.013838919542741308
RSE7120,RSE7142,RSE7116,1,205.35684443018755,154.0,154.0,4.800549610056333
RSE7142,RSE7124,RSE7124,1,0.5408572960230978,618.0,618.0,0.003150625025377269
RSE7124,RSE7130,RSE7114,1,200.47949336481943,496.0,496.0,1.4550930970027218
RSE7125,RSE7125,RSE7130,1,0.9707399129145186,257.0,257.0,0.013597913177012711
RSE7117,RSE7109,RSE7114,1,550.6555486663023,289.0,289.0,6.85937707681207
RSE7092,RSE7126,RSE7196,1,2.2519100144074775,1178.0,1178.0,0.006881898176457487
RSE7092,RSE7109,RSE7059,1,554.622142870905,753.0,753.0,2.651579965916677
RSE7124,RSE7097,RSE7142,1,249.8121157874549,520.0,520.0,1.7294684939131493
RSE7124,RSE7130,RSE7129,1,256.38949336481943,202.0,202.0,4.569317703531436
RSE8069,RSE7401,RSE7068,1,287.6050689708911,223.0,223.0,4.642951786077166
RSE7117,RSE7117,RSE7121,1,0.6832140469794565,194.0,194.0,0.01267819880992806
RSE7131,RSE7132,RSE7131,1,417.28,369.0,369.0,4.0710243902439025
RSE7097,RSE7097,RSE7109,1,0.47917357704769115,252.0,252.0,0.006845336814967016
RSE7129,RSE7121,RSE7125,1,313.5688989637336,301.0,301.0,3.7503257018918306
RSE7109,RSE7109,RSE7068,1,1.1941855525441454,319.0,319.0,0.0134767021603728
RSE7109,RSE7131,RSE7144,1,1404.3000000000002,322.0,322.0,15.700248447204972
RSE7109,RSE7131,RSE7132,1,1302.58,151.0,151.0,31.054887417218538
RSE7130,RSE7130,RSE7109,1,0.5518924543930708,339.0,339.0,0.005860804825413141
RSE7116,RSE7117,RSE7131,1,213.07948597269362,167.0,167.0,4.593330236537108
RSE7092,RSE7116,RSE7142,1,205.59828541230655,275.0,275.0,2.691468463579286
RSE7117,RSE7097,RSE7117,1,1.043581379037915,620.0,620.0,0.006059504781510474
RSE8069,RSE7401,RSE7401,1,0.5350689708911192,117.0,117.0,0.016463660642803666
RSE7117,RSE7109,RSE7385,1,968.8355486663022,240.0,240.0,14.532533229994533
RSE7124,RSE7121,RSE7117,1,262.81321404697945,250.0,250.0,3.784510282276504
RSE7109,RSE7060,RSE7385,1,561.9809784154601,404.0,404.0,5.00775129281103
RSE7116,RSE7114,RSE7144,1,1.4510533523886808,327.0,327.0,0.01597489929235245
RSE7060,RSE7059,RSE7067,1,971.2992458308258,934.0,934.0,3.7437658297547896
RSE7129,RSE7114,RSE7117,1,1.337129981656175,259.0,259.0,0.01858559047861865
RSE7117,RSE7097,RSE7129,1,0.9284407324601679,185.0,185.0,0.018066954793819485
RSE7142,RSE7116,RSE7112,1,205.52666082117972,296.0,296.0,2.4996485775548885
RSE7121,RSE7109,RSE7385,1,969.0122559459971,206.0,206.0,16.934194764104806
RSE7124,RSE7126,RSE7125,1,532.5562530276975,462.0,462.0,4.149788984631409
RSE7131,RSE7109,RSE7109,1,0.6415788269346343,268.0,268.0,0.008618223048375685
RSE7059,RSE7142,RSE7142,1,1.0087889837412565,1033.0,1033.0,0.0035156247255261597
RSE7130,RSE7132,RSE7132,1,338.55,177.0,177.0,6.885762711864407
RSE7114,RSE7109,RSE7114,1,550.4804346755152,328.0,328.0,6.041858429365411
RSE7130,RSE7121,RSE7097,1,253.69094356618103,175.0,175.0,5.21878512479001
RSE7129,RSE7131,RSE7385,1,0.9681490526965706,357.0,357.0,0.009762847590217519
RSE7124,RSE7109,RSE7401,1,2.2343124706371396,390.0,390.0,0.02062442280588129
RSE7112,RSE7109,RSE7059,1,554.6207736214333,661.0,661.0,3.0206275114026626
RSE7068,RSE7068,RSE7056,1,1.1653070107060992,131.0,131.0,0.03202370411100731
RSE7056,RSE7059,RSE7120,1,932.6666620619818,290.0,290.0,11.577930977321154
RSE7092,RSE7116,RSE7109,1,1.285832601165341,482.0,482.0,0.009603728971359393
RSE7124,RSE7120,RSE7059,1,1.5056700056210808,490.0,490.0,0.011062065347420186
RSE7112,RSE7124,RSE7129,1,1.3143750467869542,488.0,488.0,0.009696209361543105
RSE7130,RSE7129,RSE7114,1,256.2956796389922,1117.0,1117.0,0.8260200955240573
RSE7131,RSE7120,RSE7117,1,461.6159008677327,308.0,308.0,5.39551052962285
RSE7126,RSE7126,RSE7194,1,0.5060916102174051,251.0,251.0,0.0072586844493333
RSE7144,RSE7060,RSE7056,1,2.723194642200176,377.0,377.0,0.026003980668224493
RSE7112,RSE7120,RSE7120,1,1.0789846999134933,516.0,516.0,0.007527800231954604
RSE7097,RSE7130,RSE7121,1,316.12094356618104,212.0,212.0,5.368091494520056
RSE7092,RSE7194,RSE7125,1,247.49588276997787,291.0,291.0,3.0618047352986952
RSE7109,RSE7114,RSE7144,1,550.6983028025372,351.0,351.0,5.648187721051664
RSE7116,RSE7097,RSE7130,1,316.1690547710612,204.0,204.0,5.579453907724609
RSE7131,RSE7117,RSE7116,1,213.07948597269362,203.0,203.0,3.7787495049344684
RSE7120,RSE7114,RSE7132,1,314.2634121077616,111.0,111.0,10.192326879170647
RSE7056,RSE7109,RSE7059,1,554.5352623856616,471.0,471.0,4.238486081928624
RSE7060,RSE7059,RSE8069,1,971.7927391121499,300.0,300.0,11.661512869345799
RSE7056,RSE7060,RSE7056,1,3.8395369597153897,567.0,567.0,0.024378012442637393
RSE7097,RSE7132,RSE7131,1,209.29656668057874,168.0,168.0,4.484926428869544
RSE7194,RSE7092,RSE7125,1,380.53588276997783,404.0,404.0,3.390913806861189
RSE7196,RSE7126,RSE7126,1,1.340711126432054,429.0,429.0,0.011250722739289964
RSE7125,RSE7196,RSE7125,1,3.3054446481705764,1060.0,1060.0,0.011226038427749128
RSE7401,RSE7401,RSE7068,1,287.07,23.0,23.0,44.93269565217391
RSE7109,RSE7114,RSE7120,1,863.82,589.0,589.0,5.2797147707979635
RSE7196,RSE7125,RSE7120,1,2.7474285309088025,722.0,722.0,0.013699089627800124
RSE7144,RSE7132,RSE7129,1,0.8211887642990698,181.0,181.0,0.0163330361960036
RSE7129,RSE7129,RSE7132,1,0.4206621551672922,539.0,539.0,0.0028096173628984265
RSE7097,RSE7109,RSE7097,1,0.9583471540953823,298.0,298.0,0.011577348170279786
RSE7144,RSE7131,RSE7097,1,310.9897743868653,378.0,378.0,2.9618073751130027
RSE7109,RSE7385,RSE7060,1,1529.17,318.0,318.0,17.31135849056604
RSE7125,RSE7109,RSE7109,1,1.3115666827419874,387.0,387.0,0.012200620304576627
RSE7385,RSE7097,RSE7142,1,250.35802736415604,208.0,208.0,4.333119704379624
RSE7196,RSE7125,RSE7126,1,531.6427223240853,538.0,538.0,3.5574605954771505
RSE7109,RSE7124,RSE7125,1,337.2208450678816,165.0,165.0,7.357545710571962
RSE7121,RSE7131,RSE7144,1,311.1847045177455,190.0,190.0,5.896131243494126
RSE7125,RSE7114,RSE7131,1,341.5522160346027,369.0,369.0,3.332216741801002
RSE7116,RSE7142,RSE7132,1,205.85931704524424,354.0,354.0,2.0934845801211277
RSE7196,RSE7194,RSE7196,1,2.8589492194005115,507.0,507.0,0.02030023114367227
RSE7142,RSE7117,RSE7114,1,1.1800562922794144,1096.0,1096.0,0.003876097310406836
RSE7059,RSE7109,RSE7124,1,555.0308450678815,247.0,247.0,8.089518389653334
