reg_ymdhms,vds_id,tr_vol,trvl_spd,trvl_tm
20230406004500,VDS0107,13.0,63.2,48.0
20230406005000,VDS0107,24.0,47.6,64.0
20230406005500,VDS0107,22.0,56.1,54.0
20230406010000,VDS0107,9.0,76.9,40.0
20230406010500,VDS0107,19.0,77.6,39.0
20230406011000,VDS0107,32.0,64.5,47.0
20230406011500,VDS0107,16.0,83.1,37.0
20230406012000,VDS0107,31.0,73.7,41.0
20230406012500,VDS0107,17.0,49.5,62.0
20230406013000,VDS0107,15.0,69.7,44.0
20230406013500,VDS0107,21.0,63.8,48.0
20230406014000,VDS0107,22.0,57.5,53.0
20230406014500,VDS0107,12.0,67.7,45.0
20230406015000,VDS0107,18.0,71.6,43.0
20230406015500,VDS0107,19.0,80.0,38.0
20230406020000,VDS0107,14.0,67.3,45.0
20230406020500,VDS0107,20.0,71.6,43.0
20230406021000,VDS0107,18.0,79.6,38.0
20230406021500,VDS0107,14.0,74.9,41.0
20230406022000,VDS0107,18.0,69.5,44.0
20230406022500,VDS0107,13.0,71.0,43.0
20230406023000,VDS0107,6.0,76.0,40.0
20230406023500,VDS0107,14.0,76.8,40.0
20230406024000,VDS0107,6.0,55.5,55.0
20230406024500,VDS0107,12.0,80.4,38.0
20230406025000,VDS0107,11.0,71.1,43.0
20230406025500,VDS0107,13.0,74.9,41.0
20230406030000,VDS0107,7.0,64.7,47.0
20230406030500,VDS0107,12.0,70.4,43.0
20230406031000,VDS0107,8.0,64.4,47.0
20230406031500,VDS0107,25.0,57.4,53.0
20230406032000,VDS0107,5.0,66.2,46.0
20230406032500,VDS0107,13.0,65.2,47.0
20230406033000,VDS0107,9.0,75.8,40.0
20230406033500,VDS0107,12.0,82.0,37.0
20230406034000,VDS0107,16.0,57.3,53.0
20230406034500,VDS0107,11.0,75.5,40.0
20230406035000,VDS0107,7.0,51.7,59.0
20230406035500,VDS0107,12.0,64.2,47.0
20230406040000,VDS0107,9.0,75.7,40.0
20230406040500,VDS0107,17.0,61.5,50.0
20230406041000,VDS0107,17.0,69.6,44.0
20230406041500,VDS0107,16.0,41.7,73.0
20230406042000,VDS0107,14.0,63.9,48.0
20230406042500,VDS0107,19.0,33.9,90.0
20230406043000,VDS0107,11.0,63.1,48.0
20230406043500,VDS0107,10.0,62.8,49.0
20230406044000,VDS0107,18.0,38.1,80.0
20230406044500,VDS0107,17.0,37.9,80.0
20230406045000,VDS0107,14.0,38.5,79.0
20230406045500,VDS0107,13.0,74.7,41.0
20230406050000,VDS0107,9.0,71.4,43.0
20230406050500,VDS0107,17.0,71.7,43.0
20230406051000,VDS0107,28.0,66.2,46.0
20230406051500,VDS0107,15.0,58.6,52.0
20230406052000,VDS0107,15.0,72.6,42.0
20230406052500,VDS0107,16.0,58.8,52.0
20230406053000,VDS0107,7.0,89.3,34.0
20230406053500,VDS0107,15.0,101.9,30.0
20230406054000,VDS0107,10.0,94.0,32.0
20230406054500,VDS0107,16.0,94.1,32.0
20230406055000,VDS0107,20.0,72.7,42.0
20230406055500,VDS0107,29.0,101.1,30.0
20230406060000,VDS0107,34.0,92.7,33.0
20230406060500,VDS0107,31.0,80.1,38.0
20230406061000,VDS0107,32.0,100.7,30.0
20230406061500,VDS0107,24.0,103.5,29.0
20230406062000,VDS0107,29.0,87.3,35.0
20230406062500,VDS0107,35.0,74.1,41.0
20230406063000,VDS0107,28.0,77.8,39.0
20230406063500,VDS0107,27.0,73.3,42.0
20230406064000,VDS0107,41.0,46.7,65.0
20230406064500,VDS0107,27.0,54.6,56.0
20230406065000,VDS0107,30.0,52.1,59.0
20230406065500,VDS0107,31.0,51.5,59.0
20230406070000,VDS0107,21.0,47.3,64.0
20230406070500,VDS0107,36.0,43.4,70.0
20230406071000,VDS0107,49.0,48.5,63.0
20230406071500,VDS0107,30.0,50.7,60.0
20230406072000,VDS0107,32.0,46.5,66.0
20230406072500,VDS0107,50.0,45.9,66.0
20230406073000,VDS0107,42.0,47.3,64.0
20230406073500,VDS0107,51.0,43.9,69.0
20230406074000,VDS0107,61.0,34.5,88.0
20230406074500,VDS0107,39.0,48.1,63.0
20230406075000,VDS0107,41.0,47.8,64.0
20230406075500,VDS0107,61.0,49.1,62.0
20230406080000,VDS0107,47.0,42.8,71.0
20230406080500,VDS0107,54.0,41.2,74.0
20230406081000,VDS0107,49.0,50.7,60.0
20230406081500,VDS0107,38.0,51.6,59.0
20230406082000,VDS0107,58.0,54.6,56.0
20230406082500,VDS0107,64.0,39.5,77.0
20230406083000,VDS0107,33.0,45.0,68.0
20230406083500,VDS0107,54.0,39.4,77.0
20230406084000,VDS0107,52.0,49.4,62.0
20230406084500,VDS0107,42.0,34.6,88.0
20230406085000,VDS0107,48.0,38.6,79.0
20230406085500,VDS0107,57.0,41.8,73.0
20230406090000,VDS0107,41.0,42.1,72.0
20230406090500,VDS0107,44.0,33.2,92.0
20230406091000,VDS0107,54.0,35.0,87.0
20230406091500,VDS0107,43.0,47.4,64.0
20230406092000,VDS0107,58.0,30.0,102.0
20230406092500,VDS0107,67.0,40.0,76.0
20230406093000,VDS0107,29.0,37.5,81.0
20230406093500,VDS0107,65.0,30.6,100.0
20230406094000,VDS0107,68.0,38.3,80.0
20230406094500,VDS0107,46.0,39.7,77.0
20230406095000,VDS0107,39.0,43.7,70.0
20230406095500,VDS0107,56.0,37.8,81.0
20230406100000,VDS0107,41.0,47.2,65.0
20230406100500,VDS0107,58.0,44.2,69.0
20230406101000,VDS0107,64.0,49.7,61.0
20230406101500,VDS0107,37.0,49.2,62.0
20230406102000,VDS0107,42.0,36.7,83.0
20230406102500,VDS0107,57.0,27.9,109.0
20230406103000,VDS0107,41.0,39.8,77.0
20230406103500,VDS0107,46.0,31.4,97.0
20230406104000,VDS0107,48.0,40.6,75.0
20230406104500,VDS0107,36.0,35.2,87.0
20230406105000,VDS0107,47.0,40.2,76.0
20230406105500,VDS0107,50.0,46.4,66.0
20230406110000,VDS0107,36.0,41.5,73.0
20230406110500,VDS0107,55.0,42.2,72.0
20230406111000,VDS0107,66.0,41.5,73.0
20230406111500,VDS0107,45.0,45.6,67.0
20230406112000,VDS0107,51.0,46.8,65.0
20230406112500,VDS0107,53.0,45.1,68.0
20230406113000,VDS0107,34.0,40.7,75.0
20230406113500,VDS0107,51.0,42.2,72.0
20230406114000,VDS0107,62.0,40.4,75.0
20230406114500,VDS0107,47.0,30.5,100.0
20230406115000,VDS0107,37.0,54.2,56.0
20230406115500,VDS0107,58.0,49.1,62.0
20230406120000,VDS0107,42.0,41.2,74.0
20230406120500,VDS0107,45.0,42.5,72.0
20230406121000,VDS0107,63.0,53.4,57.0
20230406121500,VDS0107,36.0,42.8,71.0
20230406122000,VDS0107,44.0,42.3,72.0
20230406122500,VDS0107,55.0,50.8,60.0
20230406123000,VDS0107,35.0,50.0,61.0
20230406123500,VDS0107,45.0,37.4,82.0
20230406124000,VDS0107,63.0,38.6,79.0
20230406124500,VDS0107,48.0,40.7,75.0
20230406125000,VDS0107,53.0,39.8,77.0
20230406125500,VDS0107,49.0,50.0,61.0
20230406130000,VDS0107,49.0,42.4,72.0
20230406130500,VDS0107,63.0,42.4,72.0
20230406131000,VDS0107,46.0,43.0,71.0
20230406131500,VDS0107,41.0,40.4,75.0
20230406132000,VDS0107,57.0,49.0,62.0
20230406132500,VDS0107,65.0,44.8,68.0
20230406133000,VDS0107,43.0,44.0,69.0
20230406133500,VDS0107,56.0,45.1,68.0
20230406134000,VDS0107,77.0,41.3,74.0
20230406134500,VDS0107,40.0,38.9,78.0
20230406135000,VDS0107,54.0,44.4,69.0
20230406135500,VDS0107,60.0,42.5,72.0
20230406140000,VDS0107,47.0,44.2,69.0
20230406140500,VDS0107,50.0,42.8,71.0
20230406141000,VDS0107,49.0,44.9,68.0
20230406141500,VDS0107,38.0,41.5,73.0
20230406142000,VDS0107,48.0,46.2,66.0
20230406142500,VDS0107,67.0,43.4,70.0
20230406143000,VDS0107,35.0,44.8,68.0
20230406143500,VDS0107,60.0,43.4,70.0
20230406144000,VDS0107,65.0,46.4,66.0
20230406144500,VDS0107,48.0,40.2,76.0
20230406145000,VDS0107,55.0,36.0,85.0
20230406145500,VDS0107,59.0,46.0,66.0
20230406150000,VDS0107,47.0,44.2,69.0
20230406150500,VDS0107,59.0,38.9,78.0
20230406151000,VDS0107,51.0,53.1,57.0
20230406151500,VDS0107,41.0,30.6,100.0
20230406152000,VDS0107,62.0,40.5,75.0
20230406152500,VDS0107,66.0,42.7,71.0
20230406153000,VDS0107,48.0,47.7,64.0
20230406153500,VDS0107,57.0,31.2,98.0
20230406154000,VDS0107,59.0,43.5,70.0
20230406154500,VDS0107,50.0,34.4,89.0
20230406155000,VDS0107,55.0,39.9,76.0
20230406155500,VDS0107,55.0,42.0,73.0
20230406160000,VDS0107,31.0,45.3,67.0
20230406160500,VDS0107,64.0,41.3,74.0
20230406161000,VDS0107,70.0,31.6,96.0
20230406161500,VDS0107,54.0,40.3,76.0
20230406162000,VDS0107,60.0,29.2,104.0
20230406162500,VDS0107,74.0,29.5,103.0
20230406163000,VDS0107,51.0,30.9,99.0
20230406163500,VDS0107,71.0,28.9,106.0
20230406164000,VDS0107,73.0,44.7,68.0
20230406164500,VDS0107,43.0,33.3,92.0
20230406165000,VDS0107,70.0,32.5,94.0
20230406165500,VDS0107,68.0,62.2,49.0
20230406170000,VDS0107,61.0,35.3,86.0
20230406170500,VDS0107,86.0,35.7,85.0
20230406171000,VDS0107,90.0,40.0,76.0
20230406171500,VDS0107,60.0,31.1,98.0
20230406172000,VDS0107,76.0,50.7,60.0
20230406172500,VDS0107,84.0,34.2,89.0
20230406173000,VDS0107,54.0,44.8,68.0
20230406173500,VDS0107,73.0,41.6,73.0
20230406174000,VDS0107,89.0,35.7,85.0
20230406174500,VDS0107,61.0,32.1,95.0
20230406175000,VDS0107,66.0,69.0,44.0
20230406175500,VDS0107,82.0,72.3,42.0
20230406180000,VDS0107,66.0,48.3,63.0
20230406180500,VDS0107,91.0,60.1,51.0
20230406181000,VDS0107,109.0,55.1,55.0
20230406181500,VDS0107,72.0,46.4,66.0
20230406182000,VDS0107,83.0,44.7,68.0
20230406182500,VDS0107,89.0,38.6,79.0
20230406183000,VDS0107,58.0,59.6,51.0
20230406183500,VDS0107,84.0,75.4,40.0
20230406184000,VDS0107,103.0,47.9,64.0
20230406184500,VDS0107,64.0,44.1,69.0
20230406185000,VDS0107,101.0,73.8,41.0
20230406185500,VDS0107,95.0,44.8,68.0
20230406190000,VDS0107,59.0,34.3,89.0
20230406190500,VDS0107,92.0,41.0,74.0
20230406191000,VDS0107,97.0,37.3,82.0
20230406191500,VDS0107,61.0,58.1,52.0
20230406192000,VDS0107,89.0,37.3,82.0
20230406192500,VDS0107,94.0,75.3,40.0
20230406193000,VDS0107,71.0,35.9,85.0
20230406193500,VDS0107,75.0,42.7,71.0
20230406194000,VDS0107,76.0,65.9,46.0
20230406194500,VDS0107,47.0,49.4,62.0
20230406195000,VDS0107,69.0,69.0,44.0
20230406195500,VDS0107,50.0,75.2,41.0
20230406200000,VDS0107,51.0,53.5,57.0
20230406200500,VDS0107,61.0,30.8,99.0
20230406201000,VDS0107,64.0,53.9,57.0
20230406201500,VDS0107,41.0,34.4,89.0
20230406202000,VDS0107,60.0,44.0,69.0
20230406202500,VDS0107,55.0,63.1,48.0
20230406203000,VDS0107,54.0,70.1,43.0
20230406203500,VDS0107,68.0,52.3,58.0
20230406204000,VDS0107,75.0,53.6,57.0
20230406204500,VDS0107,47.0,57.0,53.0
20230406205000,VDS0107,46.0,47.0,65.0
20230406205500,VDS0107,63.0,48.2,63.0
20230406210000,VDS0107,49.0,59.5,51.0
20230406210500,VDS0107,73.0,68.9,44.0
20230406211000,VDS0107,83.0,51.9,59.0
20230406211500,VDS0107,58.0,60.1,51.0
20230406212000,VDS0107,73.0,41.5,73.0
20230406212500,VDS0107,68.0,59.3,51.0
20230406213000,VDS0107,51.0,45.9,66.0
20230406213500,VDS0107,59.0,50.7,60.0
20230406214000,VDS0107,71.0,57.9,53.0
20230406214500,VDS0107,52.0,56.2,54.0
20230406215000,VDS0107,58.0,56.4,54.0
20230406215500,VDS0107,67.0,55.7,55.0
20230406220000,VDS0107,45.0,42.2,72.0
20230406220500,VDS0107,59.0,41.0,74.0
20230406221000,VDS0107,76.0,58.2,52.0
20230406221500,VDS0107,47.0,45.6,67.0
20230406222000,VDS0107,64.0,55.8,55.0
20230406222500,VDS0107,46.0,45.3,67.0
20230406223000,VDS0107,39.0,62.5,49.0
20230406223500,VDS0107,51.0,62.4,49.0
20230406224000,VDS0107,60.0,74.1,41.0
20230406224500,VDS0107,52.0,79.4,38.0
20230406225000,VDS0107,54.0,79.4,38.0
20230406225500,VDS0107,58.0,72.6,42.0
20230406230000,VDS0107,35.0,61.6,50.0
20230406230500,VDS0107,43.0,79.5,38.0
20230406231000,VDS0107,65.0,76.2,40.0
20230406231500,VDS0107,40.0,70.1,43.0
20230406232000,VDS0107,31.0,66.5,46.0
20230406232500,VDS0107,65.0,74.6,41.0
20230406233000,VDS0107,36.0,80.8,38.0
20230406233500,VDS0107,44.0,58.2,52.0
20230406234000,VDS0107,51.0,57.5,53.0
20230406234500,VDS0107,46.0,68.0,45.0
20230406235000,VDS0107,37.0,77.3,39.0
20230406235500,VDS0107,27.0,67.4,45.0
20230406000000,VDS0108,26.0,58.0,53.0
20230406000500,VDS0108,25.0,55.3,56.0
20230406001000,VDS0108,25.0,64.7,48.0
20230406001500,VDS0108,28.0,55.9,55.0
20230406002000,VDS0108,32.0,62.0,50.0
20230406002500,VDS0108,19.0,58.8,52.0
20230406003000,VDS0108,25.0,58.2,53.0
20230406003500,VDS0108,20.0,58.6,53.0
20230406004000,VDS0108,12.0,58.5,53.0
20230406004500,VDS0108,16.0,58.5,53.0
20230406005000,VDS0108,22.0,54.1,57.0
20230406005500,VDS0108,14.0,56.4,55.0
20230406010000,VDS0108,18.0,72.4,43.0
20230406010500,VDS0108,15.0,63.4,49.0
20230406011000,VDS0108,21.0,64.2,48.0
20230406011500,VDS0108,17.0,57.9,53.0
20230406012000,VDS0108,9.0,61.0,51.0
20230406012500,VDS0108,15.0,65.5,47.0
20230406013000,VDS0108,20.0,61.0,51.0
20230406013500,VDS0108,10.0,62.2,50.0
20230406014000,VDS0108,17.0,65.2,47.0
20230406014500,VDS0108,10.0,64.1,48.0
20230406015000,VDS0108,3.0,51.0,60.0
20230406015500,VDS0108,15.0,72.7,42.0
20230406020000,VDS0108,11.0,60.5,51.0
20230406020500,VDS0108,10.0,53.6,57.0
20230406021000,VDS0108,10.0,48.9,63.0
20230406021500,VDS0108,16.0,64.2,48.0
20230406022000,VDS0108,11.0,57.6,54.0
20230406022500,VDS0108,14.0,56.4,55.0
20230406023000,VDS0108,11.0,69.1,45.0
20230406023500,VDS0108,9.0,53.9,57.0
20230406024000,VDS0108,16.0,59.3,52.0
20230406024500,VDS0108,14.0,56.4,55.0
20230406025000,VDS0108,13.0,52.1,59.0
20230406025500,VDS0108,9.0,65.7,47.0
20230406030000,VDS0108,6.0,64.5,48.0
20230406030500,VDS0108,4.0,64.4,48.0
20230406031000,VDS0108,9.0,65.2,47.0
20230406031500,VDS0108,23.0,56.7,54.0
20230406032000,VDS0108,12.0,55.8,55.0
20230406032500,VDS0108,10.0,60.6,51.0
20230406033000,VDS0108,8.0,59.4,52.0
20230406033500,VDS0108,15.0,55.1,56.0
20230406034000,VDS0108,13.0,74.1,42.0
20230406034500,VDS0108,19.0,55.4,56.0
20230406035000,VDS0108,14.0,68.3,45.0
20230406035500,VDS0108,10.0,62.0,50.0
20230406040000,VDS0108,12.0,54.6,56.0
20230406040500,VDS0108,16.0,68.2,45.0
20230406041000,VDS0108,23.0,60.1,51.0
20230406041500,VDS0108,18.0,64.3,48.0
20230406042000,VDS0108,13.0,58.0,53.0
20230406042500,VDS0108,14.0,58.3,53.0
20230406043000,VDS0108,18.0,60.0,51.0
20230406043500,VDS0108,19.0,54.9,56.0
20230406044000,VDS0108,16.0,47.8,64.0
20230406044500,VDS0108,29.0,61.2,50.0
20230406045000,VDS0108,19.0,51.8,59.0
20230406045500,VDS0108,22.0,59.8,52.0
20230406050000,VDS0108,28.0,66.2,47.0
20230406050500,VDS0108,31.0,59.6,52.0
20230406051000,VDS0108,25.0,53.4,58.0
20230406051500,VDS0108,40.0,57.7,53.0
20230406052000,VDS0108,42.0,57.0,54.0
20230406052500,VDS0108,36.0,62.2,50.0
20230406053000,VDS0108,48.0,60.0,51.0
20230406053500,VDS0108,39.0,58.7,52.0
20230406054000,VDS0108,55.0,53.2,58.0
20230406054500,VDS0108,63.0,61.4,50.0
20230406055000,VDS0108,57.0,51.3,60.0
20230406055500,VDS0108,70.0,54.7,56.0
20230406060000,VDS0108,78.0,59.3,52.0
20230406060500,VDS0108,73.0,62.4,49.0
20230406061000,VDS0108,92.0,57.3,54.0
20230406061500,VDS0108,74.0,57.3,54.0
20230406062000,VDS0108,82.0,57.9,53.0
20230406062500,VDS0108,90.0,54.4,57.0
20230406063000,VDS0108,118.0,58.2,53.0
20230406063500,VDS0108,119.0,56.6,54.0
20230406064000,VDS0108,167.0,55.3,56.0
20230406064500,VDS0108,140.0,58.1,53.0
20230406065000,VDS0108,137.0,57.5,54.0
20230406065500,VDS0108,134.0,55.1,56.0
20230406070000,VDS0108,215.0,54.4,57.0
20230406070500,VDS0108,148.0,55.0,56.0
20230406071000,VDS0108,206.0,52.4,59.0
20230406071500,VDS0108,227.0,53.2,58.0
20230406072000,VDS0108,206.0,50.5,61.0
20230406072500,VDS0108,206.0,51.4,60.0
20230406073000,VDS0108,236.0,56.9,54.0
20230406073500,VDS0108,216.0,55.8,55.0
20230406074000,VDS0108,237.0,52.1,59.0
20230406074500,VDS0108,299.0,52.1,59.0
20230406075000,VDS0108,227.0,55.0,56.0
20230406075500,VDS0108,243.0,47.4,65.0
20230406080000,VDS0108,313.0,54.3,57.0
20230406080500,VDS0108,214.0,56.4,55.0
20230406081000,VDS0108,273.0,51.0,60.0
20230406081500,VDS0108,280.0,47.4,65.0
20230406082000,VDS0108,246.0,39.9,77.0
20230406082500,VDS0108,242.0,45.5,68.0
20230406083000,VDS0108,314.0,52.0,59.0
20230406083500,VDS0108,232.0,50.4,61.0
20230406084000,VDS0108,235.0,54.5,57.0
20230406084500,VDS0108,280.0,55.8,55.0
20230406085000,VDS0108,241.0,52.3,59.0
20230406085500,VDS0108,260.0,55.4,56.0
20230406090000,VDS0108,265.0,55.5,56.0
20230406090500,VDS0108,177.0,54.4,57.0
20230406091000,VDS0108,294.0,52.9,58.0
20230406091500,VDS0108,272.0,47.7,65.0
20230406092000,VDS0108,199.0,53.9,57.0
20230406092500,VDS0108,192.0,55.6,55.0
20230406093000,VDS0108,243.0,51.1,60.0
20230406093500,VDS0108,213.0,55.6,55.0
20230406094000,VDS0108,214.0,51.9,59.0
20230406094500,VDS0108,218.0,53.2,58.0
20230406095000,VDS0108,146.0,50.7,61.0
20230406095500,VDS0108,167.0,58.4,53.0
20230406100000,VDS0108,181.0,56.6,54.0
20230406100500,VDS0108,123.0,57.6,54.0
20230406101000,VDS0108,133.0,59.4,52.0
20230406101500,VDS0108,128.0,54.7,56.0
20230406102000,VDS0108,110.0,53.1,58.0
20230406102500,VDS0108,111.0,55.8,55.0
20230406103000,VDS0108,136.0,55.9,55.0
20230406103500,VDS0108,108.0,55.1,56.0
20230406104000,VDS0108,116.0,53.3,58.0
20230406104500,VDS0108,147.0,55.9,55.0
20230406105000,VDS0108,120.0,58.9,52.0
20230406105500,VDS0108,115.0,54.9,56.0
20230406110000,VDS0108,112.0,56.9,54.0
20230406110500,VDS0108,101.0,53.4,58.0
20230406111000,VDS0108,104.0,60.9,51.0
20230406111500,VDS0108,128.0,58.1,53.0
20230406112000,VDS0108,91.0,54.9,56.0
20230406112500,VDS0108,113.0,59.0,52.0
20230406113000,VDS0108,131.0,57.5,54.0
20230406113500,VDS0108,120.0,54.1,57.0
20230406114000,VDS0108,110.0,54.4,57.0
20230406114500,VDS0108,132.0,56.9,54.0
20230406115000,VDS0108,91.0,55.0,56.0
20230406115500,VDS0108,99.0,55.9,55.0
20230406120000,VDS0108,125.0,54.7,56.0
20230406120500,VDS0108,96.0,52.8,58.0
20230406121000,VDS0108,93.0,55.3,56.0
20230406121500,VDS0108,130.0,60.7,51.0
20230406122000,VDS0108,81.0,55.3,56.0
20230406122500,VDS0108,94.0,55.6,55.0
20230406123000,VDS0108,127.0,54.2,57.0
20230406123500,VDS0108,78.0,57.4,54.0
20230406124000,VDS0108,100.0,55.9,55.0
20230406124500,VDS0108,121.0,53.5,58.0
20230406125000,VDS0108,87.0,59.6,52.0
20230406125500,VDS0108,112.0,58.7,52.0
20230406130000,VDS0108,131.0,55.0,56.0
20230406130500,VDS0108,68.0,54.0,57.0
20230406131000,VDS0108,152.0,53.6,57.0
20230406131500,VDS0108,138.0,54.5,57.0
20230406132000,VDS0108,102.0,54.2,57.0
20230406132500,VDS0108,93.0,55.8,55.0
20230406133000,VDS0108,96.0,55.6,55.0
20230406133500,VDS0108,112.0,52.5,59.0
20230406134000,VDS0108,113.0,56.9,54.0
20230406134500,VDS0108,151.0,53.9,57.0
20230406135000,VDS0108,82.0,54.9,56.0
20230406135500,VDS0108,122.0,54.1,57.0
20230406140000,VDS0108,141.0,57.3,54.0
20230406140500,VDS0108,108.0,57.3,54.0
20230406141000,VDS0108,108.0,54.1,57.0
20230406141500,VDS0108,138.0,57.4,54.0
20230406142000,VDS0108,108.0,55.7,55.0
20230406142500,VDS0108,105.0,53.0,58.0
20230406143000,VDS0108,118.0,53.7,57.0
20230406143500,VDS0108,112.0,55.2,56.0
20230406144000,VDS0108,137.0,53.3,58.0
20230406144500,VDS0108,144.0,53.3,58.0
20230406145000,VDS0108,94.0,57.6,54.0
20230406145500,VDS0108,123.0,59.5,52.0
20230406150000,VDS0108,121.0,55.0,56.0
20230406150500,VDS0108,84.0,56.8,54.0
20230406151000,VDS0108,99.0,53.2,58.0
20230406151500,VDS0108,146.0,54.9,56.0
20230406152000,VDS0108,83.0,55.0,56.0
20230406152500,VDS0108,143.0,56.5,55.0
20230406153000,VDS0108,137.0,57.4,54.0
20230406153500,VDS0108,103.0,58.1,53.0
20230406154000,VDS0108,134.0,57.0,54.0
20230406154500,VDS0108,139.0,56.5,55.0
20230406155000,VDS0108,97.0,55.4,56.0
20230406155500,VDS0108,127.0,57.3,54.0
20230406160000,VDS0108,128.0,57.2,54.0
20230406160500,VDS0108,110.0,54.7,56.0
20230406161000,VDS0108,134.0,55.2,56.0
20230406161500,VDS0108,145.0,55.4,56.0
20230406162000,VDS0108,100.0,57.4,54.0
20230406162500,VDS0108,147.0,58.6,53.0
20230406163000,VDS0108,149.0,56.1,55.0
20230406163500,VDS0108,123.0,57.9,53.0
20230406164000,VDS0108,140.0,55.1,56.0
20230406164500,VDS0108,169.0,57.2,54.0
20230406165000,VDS0108,124.0,54.9,56.0
20230406165500,VDS0108,150.0,53.3,58.0
20230406170000,VDS0108,164.0,54.6,56.0
20230406170500,VDS0108,143.0,57.6,54.0
20230406171000,VDS0108,117.0,57.6,54.0
20230406171500,VDS0108,162.0,54.7,56.0
20230406172000,VDS0108,102.0,55.2,56.0
20230406172500,VDS0108,111.0,59.2,52.0
20230406173000,VDS0108,133.0,53.9,57.0
20230406173500,VDS0108,112.0,53.9,57.0
20230406174000,VDS0108,150.0,59.6,52.0
20230406174500,VDS0108,131.0,54.6,56.0
20230406175000,VDS0108,111.0,55.0,56.0
20230406175500,VDS0108,122.0,54.6,56.0
20230406180000,VDS0108,164.0,53.1,58.0
20230406180500,VDS0108,109.0,60.0,51.0
20230406181000,VDS0108,151.0,54.8,56.0
20230406181500,VDS0108,163.0,54.6,56.0
20230406182000,VDS0108,124.0,53.8,57.0
20230406182500,VDS0108,115.0,53.9,57.0
20230406183000,VDS0108,169.0,53.9,57.0
20230406183500,VDS0108,100.0,56.8,54.0
20230406184000,VDS0108,111.0,56.8,54.0
20230406184500,VDS0108,123.0,55.4,56.0
20230406185000,VDS0108,110.0,56.4,55.0
20230406185500,VDS0108,97.0,55.6,55.0
20230406190000,VDS0108,97.0,52.5,59.0
20230406190500,VDS0108,93.0,50.9,61.0
20230406191000,VDS0108,100.0,56.6,54.0
20230406191500,VDS0108,110.0,53.7,57.0
20230406192000,VDS0108,63.0,56.8,54.0
20230406192500,VDS0108,90.0,54.6,56.0
20230406193000,VDS0108,82.0,57.2,54.0
20230406193500,VDS0108,71.0,54.4,57.0
20230406194000,VDS0108,73.0,57.6,54.0
20230406194500,VDS0108,90.0,57.5,54.0
20230406195000,VDS0108,62.0,57.0,54.0
20230406195500,VDS0108,63.0,57.7,53.0
20230406200000,VDS0108,59.0,57.5,54.0
20230406200500,VDS0108,60.0,56.2,55.0
20230406201000,VDS0108,69.0,57.9,53.0
20230406201500,VDS0108,71.0,57.2,54.0
20230406202000,VDS0108,65.0,56.4,55.0
20230406202500,VDS0108,62.0,51.3,60.0
20230406203000,VDS0108,80.0,54.7,56.0
20230406203500,VDS0108,51.0,52.5,59.0
20230406204000,VDS0108,90.0,50.6,61.0
20230406204500,VDS0108,78.0,52.0,59.0
20230406205000,VDS0108,49.0,50.3,61.0
20230406205500,VDS0108,53.0,51.6,60.0
20230406210000,VDS0108,77.0,48.5,64.0
20230406210500,VDS0108,65.0,51.8,59.0
20230406211000,VDS0108,76.0,53.3,58.0
20230406211500,VDS0108,83.0,53.7,57.0
20230406212000,VDS0108,60.0,52.8,58.0
20230406212500,VDS0108,89.0,50.7,61.0
20230406213000,VDS0108,74.0,51.9,59.0
20230406213500,VDS0108,57.0,55.9,55.0
20230406214000,VDS0108,61.0,48.4,64.0
20230406214500,VDS0108,69.0,49.6,62.0
20230406215000,VDS0108,45.0,56.3,55.0
20230406215500,VDS0108,53.0,51.6,60.0
20230406220000,VDS0108,57.0,49.2,63.0
20230406220500,VDS0108,56.0,51.5,60.0
20230406221000,VDS0108,43.0,48.8,63.0
20230406221500,VDS0108,52.0,50.8,61.0
20230406222000,VDS0108,41.0,56.6,54.0
20230406222500,VDS0108,53.0,56.9,54.0
20230406223000,VDS0108,44.0,57.1,54.0
20230406223500,VDS0108,41.0,59.8,52.0
20230406224000,VDS0108,30.0,58.2,53.0
20230406224500,VDS0108,41.0,54.7,56.0
20230406225000,VDS0108,34.0,58.1,53.0
20230406225500,VDS0108,35.0,49.8,62.0
20230406230000,VDS0108,33.0,60.7,51.0
20230406230500,VDS0108,40.0,57.1,54.0
20230406231000,VDS0108,25.0,63.5,49.0
20230406231500,VDS0108,24.0,58.9,52.0
20230406232000,VDS0108,31.0,62.9,49.0
20230406232500,VDS0108,28.0,55.9,55.0
20230406233000,VDS0108,23.0,66.0,47.0
20230406233500,VDS0108,35.0,66.6,46.0
20230406234000,VDS0108,30.0,63.3,49.0
20230406234500,VDS0108,36.0,66.8,46.0
20230406235000,VDS0108,28.0,63.2,49.0
20230406235500,VDS0108,22.0,61.4,50.0
20230406000000,VDS0109,11.0,66.8,14.0
20230406000500,VDS0109,11.0,56.6,17.0
20230406001000,VDS0109,15.0,56.4,17.0
20230406001500,VDS0109,14.0,51.1,18.0
20230406002000,VDS0109,7.0,59.1,16.0
20230406002500,VDS0109,10.0,67.7,14.0
20230406003000,VDS0109,8.0,64.6,15.0
20230406003500,VDS0109,13.0,71.9,13.0
20230406004000,VDS0109,16.0,72.5,13.0
20230406004500,VDS0109,13.0,64.3,15.0
20230406005000,VDS0109,11.0,60.3,16.0
20230406005500,VDS0109,5.0,57.8,16.0
20230406010000,VDS0109,9.0,67.2,14.0
20230406010500,VDS0109,9.0,61.7,15.0
